GW,id,value,opponent,total_points
17,204,73,19,0
17,727,40,24,0
17,33,48,10,2
17,626,51,30,0
17,555,41,1,1
17,449,43,9,8
17,881,45,23,6
17,186,62,29,0
17,592,45,21,3
17,191,46,19,0
17,794,49,29,0
17,219,55,6,0
17,832,48,26,0
17,684,103,21,1
17,11,118,21,3
17,20,51,21,3
17,100,44,15,0
17,17,57,19,1
17,600,40,23,0
17,557,50,7,0
17,869,40,11,0
17,411,49,23,6
17,728,40,24,0
17,261,51,3,1
17,734,55,14,6
17,262,49,3,0
17,151,46,19,6
17,38,48,10,0
17,67,63,1,1
17,119,57,25,2
17,373,68,9,0
17,875,55,1,3
17,467,59,9,0
17,177,43,29,7
17,455,43,9,7
17,360,39,7,0
17,704,57,27,1
17,266,80,3,3
17,891,50,9,0
17,731,58,14,2
17,249,68,3,6
17,504,44,9,6
17,28,42,10,0
17,69,52,24,6
17,534,45,9,0
17,640,44,24,0
17,358,52,30,7
17,259,51,3,1
17,73,45,10,2
17,655,39,3,0
17,831,53,26,1
17,118,49,25,6
17,397,91,11,1
17,51,57,10,1
17,759,45,30,0
17,495,43,29,2
17,810,63,6,0
17,385,56,11,1
17,429,44,23,10
17,582,44,29,0
17,892,45,9,0
17,55,48,24,0
17,417,44,1,0
17,602,43,19,0
17,706,44,27,2
17,808,74,6,6
17,428,40,23,0
17,849,55,22,0
17,196,39,10,0
17,812,47,6,0
17,620,39,1,0
17,561,49,22,0
17,700,45,27,0
17,48,59,10,2
17,10,47,21,0
17,500,45,11,0
17,8,45,21,0
17,82,69,14,0
17,838,40,26,0
17,327,47,22,0
17,313,62,15,1
17,32,50,10,2
17,724,42,24,1
17,735,48,14,0
17,458,50,9,0
17,829,49,26,2
17,212,76,25,2
17,393,93,11,7
17,167,49,29,2
17,413,46,1,1
17,764,46,0,1
17,437,51,23,1
17,765,45,0,1
17,243,54,3,6
17,726,64,24,2
17,116,43,25,0
17,819,45,26,0
17,540,46,6,0
17,441,43,23,3
17,784,45,0,0
17,703,39,27,0
17,121,54,25,0
17,405,45,1,0
17,407,44,1,0
17,432,48,23,0
17,301,43,30,6
17,300,48,15,0
17,76,69,14,2
17,253,52,3,0
17,705,45,27,2
17,656,40,21,0
17,106,42,25,0
17,181,43,29,0
17,178,48,14,1
17,213,80,19,0
17,809,50,6,7
17,215,54,19,0
17,382,64,11,5
17,171,45,29,2
17,803,45,19,0
17,25,73,21,1
17,783,49,0,2
17,42,48,10,1
17,438,49,22,2
17,450,45,9,0
17,539,48,1,9
17,833,45,26,0
17,740,59,14,0
17,241,58,3,11
17,569,58,14,0
17,0,48,21,0
17,229,81,6,16
17,865,60,11,0
17,756,70,30,0
17,718,54,27,2
17,388,44,26,2
17,63,45,24,0
17,778,43,0,1
17,617,44,9,0
17,190,53,19,6
17,180,53,29,1
17,469,55,9,0
17,96,95,14,0
17,749,40,25,0
17,216,74,19,0
17,609,45,9,0
17,594,53,30,1
17,589,47,19,1
17,307,63,15,2
17,830,61,26,2
17,81,109,14,3
17,807,55,6,7
17,541,44,9,0
17,730,48,14,0
17,686,50,21,0
17,146,43,29,0
17,224,50,6,6
17,781,58,0,2
17,203,48,19,2
17,468,50,9,0
17,850,56,22,1
17,254,60,3,0
17,389,48,11,3
17,392,63,11,3
17,320,48,22,2
17,863,40,7,0
17,741,45,14,1
17,415,49,1,0
17,720,44,27,1
17,226,45,6,3
17,362,45,7,0
17,233,45,6,0
17,499,74,11,0
17,232,52,6,1
17,737,45,14,0
17,788,45,0,4
17,824,44,26,2
17,872,46,1,0
17,19,44,21,0
17,293,50,15,1
17,842,40,26,0
17,64,45,24,0
17,4,50,21,0
17,624,103,6,0
17,136,45,23,0
17,435,47,23,0
17,77,62,14,0
17,701,44,27,1
17,319,43,22,2
17,564,54,11,0
17,484,67,19,3
17,333,45,22,0
17,713,58,27,1
17,328,45,22,0
17,324,41,22,0
17,230,61,6,4
17,23,53,21,3
17,822,40,26,0
17,883,50,23,3
17,367,80,30,3
17,570,49,23,2
17,795,45,29,0
17,36,49,10,1
17,779,45,0,0
17,402,129,11,2
17,152,52,29,7
17,852,40,22,0
17,512,48,11,6
17,267,77,3,0
17,841,44,26,0
17,401,80,11,8
17,406,45,1,1
17,379,55,11,9
17,5,59,21,6
17,331,49,22,0
17,487,48,30,3
17,235,53,6,1
17,840,45,26,0
17,423,53,1,0
17,717,52,27,0
17,566,67,29,0
17,315,50,22,2
17,828,43,26,0
17,366,46,24,3
17,777,45,0,0
17,691,40,10,0
17,503,45,15,0
17,16,54,21,3
17,837,50,26,0
17,746,47,25,0
17,156,49,23,3
17,316,40,22,0
17,820,46,26,2
17,451,43,9,0
17,113,43,25,9
17,135,49,30,0
17,443,48,23,3
17,207,61,19,0
17,440,54,23,0
17,58,46,24,6
17,102,43,25,3
17,305,50,15,1
17,711,47,27,0
17,183,86,29,5
17,844,42,15,0
17,384,61,11,6
17,747,44,25,0
17,109,45,25,0
17,889,67,9,1
17,537,44,26,2
17,722,45,27,0
17,370,44,7,0
17,310,56,23,1
17,372,49,7,0
17,168,47,25,2
17,559,54,24,3
17,739,60,14,0
17,354,76,10,1
17,427,49,1,0
17,265,59,3,3
17,851,55,22,0
17,823,40,26,0
17,709,47,27,0
17,661,39,3,0
17,762,40,0,0
17,198,54,19,0
17,122,43,30,0
17,104,48,25,0
17,201,52,22,2
17,217,44,9,0
17,776,44,0,0
17,862,40,7,0
17,472,50,24,3
17,127,55,6,0
17,769,40,0,0
17,763,46,0,1
17,774,44,0,1
17,444,45,23,0
17,329,51,24,0
17,615,43,30,6
17,826,52,26,-1
17,430,49,23,6
17,193,44,19,0
17,641,50,7,2
17,200,55,19,0
17,339,48,30,10
17,45,49,10,0
17,114,45,25,0
17,308,44,15,0
17,337,55,26,1
17,194,47,19,1
17,296,48,9,0
17,47,70,10,2
17,603,44,15,0
17,518,44,22,0
17,719,59,27,2
17,410,49,1,1
17,868,45,11,0
17,255,68,3,6
17,98,41,25,2
17,543,45,22,0
17,41,59,10,2
17,491,42,15,0
17,509,40,23,0
17,818,44,26,3
17,732,53,0,0
17,164,50,29,3
17,240,65,29,0
17,508,45,25,0
17,234,102,6,10
17,593,39,24,8
17,132,61,30,0
17,387,43,22,1
17,6,50,23,6
17,386,56,11,0
17,356,40,7,0
17,78,55,22,6
17,860,43,7,0
17,357,46,7,0
17,738,44,14,0
17,383,67,6,0
17,864,41,11,0
17,785,52,0,5
17,2,60,21,9
17,573,43,22,0
17,124,57,30,0
17,199,45,19,0
17,184,48,29,1
17,369,44,7,0
17,374,53,7,1
17,488,87,6,0
17,748,45,25,0
17,46,44,10,1
17,697,44,27,1
17,702,39,27,0
17,188,48,19,6
17,548,74,21,0
17,631,47,7,1
17,355,46,7,2
17,645,46,25,1
17,246,49,3,7
17,52,49,10,0
17,123,43,30,0
17,189,50,25,0
17,336,56,22,2
17,642,64,15,1
17,236,70,6,0
17,461,68,9,2
17,560,69,14,6
17,247,54,3,0
17,270,76,3,1
17,176,55,29,1
17,321,45,22,0
17,37,48,10,0
17,845,49,15,2
17,330,68,9,3
17,474,43,19,0
17,716,43,27,0
17,770,40,0,0
17,457,53,9,3
17,256,48,3,0
17,768,40,0,0
17,105,42,25,0
17,632,50,7,0
17,877,45,1,0
17,494,42,30,5
17,834,39,26,0
17,696,45,27,2
17,771,45,0,1
17,7,45,21,0
17,250,50,3,0
17,54,46,24,0
17,130,40,30,0
17,793,44,29,0
17,659,50,21,0
17,445,55,23,0
17,825,57,26,2
17,298,43,15,0
17,635,54,1,0
17,43,50,10,0
17,884,40,23,0
17,297,48,15,6
17,13,93,21,3
17,258,43,3,0
17,767,42,0,0
17,57,53,30,0
17,463,74,9,3
17,380,48,11,0
17,95,81,14,1
17,412,44,1,0
17,839,50,26,1
17,365,44,7,0
17,378,50,7,0
17,158,46,26,2
17,21,43,21,0
17,802,99,19,3
17,644,45,1,0
17,263,47,30,3
17,390,49,11,1
17,571,54,11,3
17,138,43,30,0
17,94,49,14,3
17,391,57,23,0
17,9,57,21,8
17,725,49,24,0
17,182,45,29,0
17,529,43,1,0
17,192,53,19,0
17,35,49,10,2
17,375,44,7,2
17,886,40,23,0
17,303,60,15,1
17,893,40,9,0
17,86,49,3,3
17,470,47,24,11
17,225,60,6,6
17,695,40,27,0
17,758,55,30,1
17,421,50,1,0
17,507,45,25,0
17,237,50,6,1
17,882,51,23,0
17,545,45,7,0
17,710,45,27,0
17,24,82,21,2
17,206,50,19,0
17,876,45,1,0
17,309,44,15,1
17,144,50,30,0
17,220,49,9,6
17,107,45,25,0
17,712,60,27,1
17,343,51,25,0
17,294,43,11,0
17,821,42,26,0
17,502,79,3,0
17,471,45,24,0
17,459,44,9,3
17,89,77,14,7
17,3,48,21,0
17,335,48,22,2
17,1,54,21,6
17,202,90,19,3
17,775,45,0,0
17,322,43,24,6
17,811,47,6,0
17,126,47,30,1
17,244,53,3,8
17,311,43,15,0
17,473,43,19,9
17,227,83,6,9
17,773,48,0,0
17,485,46,22,2
17,131,49,30,0
17,885,45,23,0
17,685,48,21,0
17,613,45,23,0
17,861,46,7,0
17,874,66,1,6
17,175,85,29,8
17,639,55,24,0
17,93,47,14,0
17,208,85,19,2
17,538,58,1,0
17,817,41,26,0
17,790,40,0,0
17,172,48,29,0
17,154,58,9,0
17,483,45,21,0
17,836,43,26,1
17,142,113,3,5
17,858,43,7,2
17,133,74,30,0
17,87,46,25,2
17,295,54,15,3
17,535,51,10,2
17,317,48,22,2
17,211,94,19,3
17,447,56,22,0
17,448,60,23,2
17,715,49,27,0
17,456,43,9,0
17,155,49,7,0
17,510,45,23,-1
17,591,43,15,0
17,66,58,24,1
17,757,71,30,0
17,14,69,21,0
17,62,49,24,6
17,103,47,25,2
17,787,43,0,0
17,666,43,3,3
17,890,50,9,0
17,683,62,21,0
17,125,64,30,0
17,780,45,0,0
17,408,43,1,1
17,867,59,11,15
17,238,116,6,6
17,242,48,3,0
17,698,46,27,1
17,312,56,15,0
17,185,54,29,16
17,554,54,21,0
17,835,49,26,0
17,30,44,10,2
17,187,49,19,0
17,550,57,15,2
17,465,55,9,0
17,708,50,27,1
17,551,53,1,0
17,364,45,7,0
17,56,52,24,1
17,420,50,1,0
17,304,51,15,2
17,524,54,24,3
17,31,49,10,0
17,786,57,0,2
17,707,43,27,0
17,596,40,15,0
17,493,44,25,0
17,371,49,7,2
17,859,59,7,1
17,866,45,11,0
17,12,71,21,0
17,72,55,14,2
17,647,40,22,0
17,733,50,14,9
17,252,44,25,2
17,721,40,27,0
17,381,58,11,0
17,714,48,27,2
17,766,48,0,1
17,396,44,7,1
17,134,50,1,-1
17,511,52,30,1
17,53,48,24,0
17,782,56,0,2
17,522,42,19,7
17,424,63,1,2
17,34,43,10,0
17,699,39,27,0
17,419,45,1,0
17,792,58,29,0
17,816,49,3,0
17,91,64,14,2
17,399,48,11,0
17,404,74,11,0
17,221,58,6,0
17,302,54,15,0
17,99,43,25,0
17,268,74,30,8
17,368,52,7,0
17,846,50,15,0
17,166,45,29,2
17,627,49,29,2
17,239,57,7,2
17,110,69,25,5
17,85,66,14,16
17,218,48,14,0
17,873,46,1,0
17,452,48,9,5
17,332,61,22,3
17,108,64,30,0
17,827,50,26,0
17,173,43,29,0
17,117,54,25,2
17,340,43,1,0
17,271,98,3,0
17,736,108,14,0
18,453,50,24,8
18,141,54,6,2
18,772,53,25,15
18,676,40,23,0
18,15,71,30,0
18,611,45,15,0
18,789,49,25,0
18,481,54,14,7
18,29,40,23,0
18,204,73,3,0
18,727,40,11,0
18,33,48,23,0
18,626,51,6,1
18,555,41,14,0
18,449,43,24,6
18,881,45,10,1
18,186,62,1,0
18,592,45,30,3
18,191,46,3,0
18,794,49,1,0
18,219,55,27,0
18,832,47,9,0
18,684,104,30,2
18,11,118,30,3
18,20,51,30,3
18,100,44,0,0
18,17,56,3,6
18,600,40,10,0
18,557,50,26,1
18,869,40,7,0
18,411,49,10,1
18,728,40,11,0
18,261,51,19,2
18,734,56,29,8
18,262,49,19,0
18,151,46,3,9
18,38,48,23,2
18,67,63,14,1
18,119,56,15,8
18,373,68,24,0
18,875,55,14,2
18,467,58,24,0
18,177,43,1,1
18,455,43,24,6
18,360,39,26,0
18,704,57,22,3
18,266,80,19,1
18,891,50,24,0
18,731,58,29,0
18,249,68,19,7
18,504,44,24,5
18,28,42,23,0
18,69,52,11,0
18,534,45,24,0
18,640,44,11,0
18,358,52,6,2
18,259,51,19,2
18,73,45,23,1
18,655,39,19,0
18,831,52,9,2
18,118,49,15,6
18,397,91,7,1
18,51,57,23,0
18,759,45,6,0
18,495,43,1,1
18,810,63,27,0
18,385,55,7,1
18,429,44,10,1
18,582,44,1,0
18,892,45,24,0
18,55,47,11,6
18,417,44,14,0
18,602,43,3,0
18,706,44,22,0
18,808,74,27,4
18,428,40,10,0
18,849,55,21,0
18,196,39,23,0
18,812,47,27,0
18,620,39,14,0
18,561,49,21,0
18,700,45,22,7
18,48,58,23,0
18,10,47,30,0
18,500,45,7,0
18,8,45,30,0
18,82,69,29,1
18,838,40,9,0
18,327,47,21,1
18,313,62,0,1
18,32,49,23,0
18,724,42,11,5
18,735,48,29,0
18,458,50,24,0
18,829,49,9,1
18,212,76,15,11
18,393,93,7,7
18,167,49,1,0
18,413,46,14,0
18,764,46,25,2
18,437,51,10,1
18,765,45,25,1
18,243,54,19,2
18,726,64,11,2
18,116,43,15,0
18,819,45,9,0
18,540,46,27,0
18,441,43,10,1
18,784,45,25,5
18,703,39,22,0
18,121,54,15,0
18,405,45,14,0
18,407,44,14,0
18,432,48,10,0
18,301,43,6,2
18,300,48,0,1
18,76,69,29,7
18,253,52,19,0
18,705,45,22,2
18,656,40,30,0
18,106,42,15,0
18,181,43,1,0
18,178,48,29,0
18,213,80,3,0
18,809,50,27,0
18,215,54,3,1
18,382,64,7,1
18,171,45,1,0
18,803,45,3,0
18,25,73,30,1
18,783,49,25,1
18,42,48,23,0
18,438,49,21,2
18,450,45,24,0
18,539,48,14,-1
18,833,45,9,0
18,740,59,29,1
18,241,59,19,3
18,569,58,29,0
18,0,48,30,0
18,229,83,27,0
18,865,60,7,0
18,756,70,6,0
18,718,53,22,3
18,388,44,9,2
18,63,45,11,0
18,778,43,25,0
18,617,44,24,1
18,190,53,3,13
18,180,53,1,2
18,469,55,24,5
18,96,95,29,0
18,749,40,15,0
18,216,74,3,0
18,609,45,24,0
18,594,53,6,6
18,589,47,3,1
18,307,63,0,0
18,830,61,9,1
18,81,109,29,6
18,807,55,27,2
18,541,44,24,0
18,730,48,29,0
18,686,50,30,0
18,146,43,1,0
18,224,50,27,2
18,781,58,25,6
18,203,48,3,0
18,468,50,24,0
18,850,55,21,0
18,254,60,19,0
18,389,48,7,2
18,392,63,7,1
18,320,48,21,2
18,863,40,26,0
18,741,45,29,0
18,415,49,14,2
18,720,44,22,0
18,226,45,27,1
18,362,45,26,0
18,233,45,27,0
18,499,74,7,0
18,232,52,27,2
18,737,45,29,0
18,788,45,25,2
18,824,44,9,2
18,872,46,14,0
18,19,44,30,1
18,293,50,0,4
18,842,40,9,0
18,64,45,11,0
18,4,50,30,0
18,624,103,27,-1
18,136,45,10,6
18,435,47,10,0
18,77,62,29,7
18,701,44,22,6
18,319,43,21,1
18,564,54,7,0
18,484,67,3,3
18,333,45,21,0
18,713,58,22,0
18,328,45,21,0
18,324,41,21,0
18,230,61,27,0
18,23,53,30,2
18,822,40,9,0
18,883,50,10,2
18,367,80,6,9
18,570,49,10,0
18,795,45,1,0
18,36,48,23,0
18,779,45,25,0
18,402,129,7,1
18,152,53,1,0
18,852,40,21,0
18,512,48,7,2
18,267,77,19,0
18,841,44,9,0
18,401,80,7,2
18,406,45,14,1
18,379,55,7,2
18,5,59,30,7
18,331,49,21,0
18,487,48,6,2
18,235,53,27,13
18,840,45,9,1
18,423,53,14,0
18,717,52,22,1
18,566,67,1,0
18,315,50,21,2
18,828,43,9,0
18,366,46,11,3
18,777,45,25,0
18,691,40,23,0
18,503,45,0,1
18,16,54,30,3
18,837,50,9,2
18,746,47,15,1
18,156,49,10,2
18,316,40,21,0
18,820,46,9,2
18,451,43,24,6
18,113,43,15,3
18,135,49,6,0
18,443,48,10,2
18,207,61,3,0
18,440,54,10,0
18,58,47,11,6
18,102,43,15,6
18,305,50,0,2
18,711,47,22,0
18,183,87,1,2
18,844,42,0,0
18,384,60,7,0
18,747,44,15,0
18,109,45,15,0
18,889,67,24,1
18,537,44,9,2
18,722,45,22,0
18,370,44,26,0
18,310,55,10,1
18,372,49,26,0
18,168,47,15,5
18,559,54,11,3
18,739,60,29,0
18,354,76,23,2
18,427,49,14,0
18,265,59,19,10
18,851,55,21,0
18,823,40,9,0
18,709,47,22,0
18,661,39,19,0
18,762,40,25,0
18,198,54,3,0
18,122,43,6,0
18,104,48,15,0
18,201,51,21,2
18,217,44,24,0
18,776,44,25,0
18,862,40,26,0
18,472,50,11,3
18,127,55,27,0
18,769,40,25,0
18,763,46,25,2
18,774,44,25,-1
18,444,45,10,0
18,329,51,11,0
18,615,44,6,4
18,826,52,9,0
18,430,49,10,5
18,193,44,3,0
18,641,50,26,1
18,200,54,3,3
18,339,48,6,2
18,45,48,23,2
18,114,45,15,0
18,308,44,0,0
18,337,55,9,2
18,194,47,3,6
18,296,48,24,0
18,47,70,23,1
18,603,44,0,0
18,518,44,21,0
18,719,59,22,1
18,410,49,14,1
18,868,45,7,0
18,255,68,19,6
18,98,41,15,6
18,543,45,21,0
18,41,59,23,1
18,491,42,0,0
18,509,40,10,0
18,818,44,9,0
18,732,53,25,0
18,164,50,1,2
18,240,65,1,0
18,508,45,15,0
18,234,102,27,10
18,593,40,11,0
18,132,60,6,0
18,387,43,21,0
18,6,50,10,1
18,386,55,7,0
18,356,40,26,0
18,78,55,21,0
18,860,43,26,0
18,357,46,26,1
18,738,44,29,0
18,383,66,27,2
18,864,41,7,0
18,785,52,25,13
18,2,60,30,8
18,573,43,21,0
18,124,57,6,0
18,199,45,3,0
18,184,48,1,1
18,369,44,26,0
18,374,53,26,6
18,488,86,27,10
18,748,45,15,0
18,46,44,23,2
18,697,44,22,8
18,702,39,22,0
18,188,48,3,0
18,548,74,30,0
18,631,47,26,2
18,355,46,26,9
18,645,46,15,0
18,246,49,19,0
18,52,49,23,0
18,123,43,6,0
18,189,49,15,0
18,336,56,21,2
18,642,64,0,2
18,236,70,27,0
18,461,68,24,15
18,560,69,29,14
18,247,54,19,0
18,270,76,19,4
18,176,55,1,2
18,321,45,21,0
18,37,48,23,1
18,845,49,0,2
18,330,68,24,9
18,474,43,3,0
18,716,43,22,0
18,770,40,25,0
18,457,53,24,6
18,256,48,19,0
18,768,40,25,0
18,105,42,15,7
18,632,50,26,1
18,877,44,14,0
18,494,42,6,1
18,834,39,9,0
18,696,45,22,11
18,771,45,25,2
18,7,45,30,0
18,250,50,19,0
18,54,46,11,0
18,130,40,6,0
18,793,44,1,0
18,659,50,30,0
18,445,55,10,0
18,825,56,9,1
18,298,43,0,0
18,635,54,14,0
18,43,50,23,0
18,884,40,10,0
18,297,48,0,1
18,13,93,30,11
18,258,43,19,0
18,767,42,25,0
18,57,53,6,0
18,463,74,24,3
18,380,48,7,0
18,95,81,29,0
18,412,44,14,0
18,839,50,9,2
18,365,44,26,0
18,378,50,26,0
18,158,46,9,1
18,21,43,30,0
18,802,100,3,8
18,644,45,14,0
18,263,47,6,2
18,663,45,24,0
18,390,49,7,1
18,571,54,7,0
18,138,43,6,0
18,94,49,29,3
18,391,56,10,0
18,9,58,30,5
18,725,49,11,0
18,182,45,1,0
18,529,43,14,0
18,192,53,3,0
18,35,49,23,-1
18,375,44,26,1
18,886,40,10,0
18,303,60,0,1
18,893,40,24,0
18,86,49,19,1
18,470,47,11,6
18,225,61,27,1
18,695,40,22,0
18,758,55,6,0
18,421,50,14,0
18,507,45,15,0
18,237,50,27,0
18,882,50,10,2
18,545,45,26,0
18,710,45,22,0
18,24,82,30,1
18,206,50,3,0
18,876,45,14,0
18,309,44,0,2
18,144,49,6,0
18,220,49,24,6
18,107,45,15,0
18,712,59,22,3
18,343,51,15,0
18,294,43,7,0
18,821,42,9,0
18,502,79,19,0
18,471,45,11,0
18,459,44,24,3
18,89,77,29,3
18,3,48,30,0
18,335,48,21,2
18,1,54,30,6
18,202,90,3,13
18,775,44,25,0
18,322,43,11,6
18,811,47,27,1
18,126,47,6,0
18,244,54,19,2
18,311,43,0,2
18,473,43,3,6
18,227,84,27,12
18,773,48,25,3
18,485,46,21,2
18,131,49,6,0
18,885,45,10,0
18,685,48,30,0
18,613,45,10,0
18,861,45,26,0
18,874,66,14,2
18,175,86,1,2
18,639,55,11,0
18,93,47,29,0
18,208,86,3,12
18,538,58,14,2
18,817,41,9,3
18,790,40,25,0
18,172,48,1,0
18,154,58,24,0
18,483,45,30,0
18,836,43,9,0
18,142,113,19,8
18,858,43,26,2
18,133,74,6,0
18,87,46,15,6
18,295,54,0,2
18,535,51,23,1
18,317,48,21,0
18,211,94,3,0
18,447,56,21,1
18,448,60,10,1
18,715,49,22,0
18,456,43,24,0
18,155,48,26,1
18,510,45,10,0
18,591,43,0,0
18,66,58,11,1
18,757,71,6,1
18,14,69,30,0
18,62,49,11,3
18,103,47,15,6
18,787,43,25,1
18,666,43,19,1
18,890,50,24,0
18,683,62,30,0
18,125,64,6,0
18,780,45,25,0
18,408,43,14,0
18,867,59,7,0
18,238,116,27,1
18,242,48,19,0
18,698,46,22,5
18,312,56,0,0
18,185,55,1,1
18,554,54,30,0
18,835,49,9,0
18,30,44,23,0
18,187,49,3,6
18,550,57,0,1
18,465,55,24,0
18,708,50,22,2
18,551,53,14,1
18,364,45,26,0
18,56,51,11,0
18,420,50,14,0
18,304,51,0,0
18,524,54,11,3
18,31,48,23,1
18,786,57,25,0
18,707,43,22,0
18,596,40,0,0
18,493,44,15,0
18,371,49,26,0
18,859,58,26,2
18,866,45,7,0
18,12,71,30,0
18,72,55,29,6
18,647,40,21,0
18,733,50,29,3
18,252,44,15,0
18,721,40,22,0
18,381,58,7,0
18,714,48,22,1
18,766,48,25,0
18,396,44,26,5
18,134,50,14,0
18,511,52,6,1
18,53,48,11,0
18,782,56,25,2
18,522,42,3,0
18,424,63,14,-2
18,34,43,23,0
18,699,39,22,0
18,419,45,14,0
18,792,58,1,2
18,816,49,19,0
18,91,64,29,7
18,399,48,7,0
18,404,74,7,0
18,221,58,27,0
18,302,54,0,0
18,99,43,15,0
18,268,75,6,13
18,368,52,26,0
18,846,50,0,2
18,166,45,1,1
18,627,49,1,-1
18,239,57,26,1
18,110,69,15,8
18,85,66,29,3
18,218,48,29,0
18,873,46,14,0
18,452,48,24,0
18,332,62,21,2
18,108,64,6,0
18,827,50,9,0
18,173,43,1,0
18,117,54,15,3
18,340,43,14,0
18,271,98,19,0
18,736,107,29,1
19,453,50,30,1
19,141,54,0,1
19,772,54,29,2
19,676,40,7,0
19,15,70,23,0
19,611,45,6,0
19,789,49,29,0
19,481,54,11,0
19,29,40,7,0
19,204,73,9,0
19,727,40,27,0
19,33,48,7,-1
19,626,51,0,0
19,555,41,11,0
19,449,43,30,1
19,881,45,24,1
19,186,62,10,0
19,592,45,23,2
19,191,45,9,0
19,794,49,10,0
19,219,55,3,0
19,832,47,21,0
19,684,104,23,5
19,11,118,23,7
19,20,51,23,4
19,100,44,14,0
19,17,56,9,1
19,600,40,24,0
19,557,50,1,2
19,869,40,22,0
19,411,49,24,1
19,728,40,27,0
19,261,51,15,1
19,734,56,26,6
19,262,49,15,0
19,151,46,9,1
19,38,48,7,2
19,67,63,11,2
19,119,56,6,2
19,373,68,30,5
19,875,55,11,2
19,467,58,30,4
19,177,43,10,0
19,455,44,30,1
19,360,39,1,1
19,704,56,25,3
19,266,80,15,5
19,891,50,30,0
19,731,58,26,6
19,249,69,15,0
19,504,44,30,1
19,28,42,7,0
19,69,52,27,1
19,534,45,30,0
19,640,43,27,0
19,358,52,0,1
19,259,51,15,2
19,73,45,7,0
19,655,39,15,0
19,831,52,21,1
19,118,49,6,1
19,397,90,22,8
19,51,57,7,1
19,759,45,0,1
19,495,43,10,1
19,810,63,3,0
19,385,55,22,7
19,429,44,24,1
19,582,44,10,0
19,892,45,30,0
19,55,47,27,1
19,417,44,11,2
19,602,43,9,0
19,706,44,25,1
19,808,74,3,4
19,428,40,24,0
19,849,55,19,0
19,196,39,7,0
19,812,47,3,0
19,620,39,11,0
19,561,49,19,0
19,700,45,25,6
19,742,45,26,0
19,48,57,7,2
19,10,47,23,0
19,500,45,22,0
19,8,45,23,0
19,82,69,26,1
19,838,39,21,1
19,327,47,19,0
19,313,62,14,8
19,32,49,7,0
19,724,42,27,1
19,735,48,26,0
19,458,50,30,1
19,829,48,21,15
19,212,76,6,0
19,393,93,22,3
19,167,49,10,1
19,413,46,11,2
19,764,46,29,2
19,437,51,24,6
19,765,45,29,0
19,243,55,15,1
19,726,64,27,1
19,116,43,6,0
19,819,45,21,1
19,540,46,3,0
19,441,43,24,0
19,784,46,29,1
19,703,39,25,6
19,692,45,7,0
19,121,54,6,0
19,405,45,11,0
19,407,44,11,0
19,432,48,24,0
19,301,43,0,5
19,300,48,14,0
19,76,69,26,6
19,253,52,15,0
19,705,45,25,3
19,656,40,23,0
19,106,42,6,0
19,181,43,10,-2
19,878,40,11,0
19,178,48,26,0
19,213,79,9,0
19,809,50,3,7
19,215,54,9,0
19,382,64,22,0
19,171,45,10,1
19,803,45,9,0
19,25,73,23,1
19,783,49,29,2
19,42,48,7,2
19,438,49,19,2
19,450,45,30,0
19,539,48,11,2
19,833,45,21,0
19,740,59,26,1
19,241,59,15,1
19,569,58,26,0
19,0,48,23,0
19,229,82,3,3
19,865,60,22,7
19,756,70,0,0
19,718,53,25,3
19,388,44,21,1
19,63,44,27,0
19,778,43,29,0
19,617,44,30,0
19,190,53,9,1
19,180,53,10,2
19,469,55,30,0
19,96,95,26,0
19,749,40,6,0
19,216,74,9,0
19,609,45,30,0
19,594,54,0,1
19,589,47,9,0
19,307,63,14,2
19,830,61,21,2
19,81,109,26,3
19,807,55,3,6
19,541,44,30,0
19,730,48,26,0
19,686,50,23,0
19,146,43,10,0
19,224,50,3,0
19,781,58,29,0
19,44,45,7,0
19,203,48,9,8
19,468,50,30,0
19,850,54,19,13
19,254,60,15,0
19,389,47,22,3
19,392,63,22,1
19,320,48,19,0
19,863,40,1,0
19,741,45,26,0
19,415,49,11,1
19,720,44,25,0
19,226,45,3,3
19,362,45,1,1
19,233,45,3,0
19,499,74,22,1
19,232,51,3,6
19,737,45,26,0
19,788,45,29,2
19,824,44,21,0
19,872,45,11,0
19,19,44,23,0
19,293,50,14,2
19,842,40,21,0
19,64,45,27,0
19,4,50,23,0
19,624,102,3,0
19,136,45,24,2
19,435,46,24,0
19,77,62,26,0
19,701,44,25,0
19,319,43,19,2
19,564,54,22,0
19,484,67,9,1
19,333,45,19,0
19,713,58,25,1
19,328,45,19,0
19,324,41,19,0
19,230,61,3,0
19,23,53,23,7
19,822,40,21,0
19,883,50,24,0
19,367,80,0,3
19,570,49,24,2
19,795,45,10,0
19,36,48,7,0
19,779,45,29,0
19,402,128,22,17
19,152,53,10,7
19,852,40,19,0
19,512,48,22,0
19,267,76,15,1
19,841,44,21,8
19,401,80,22,3
19,406,45,11,2
19,379,55,22,6
19,5,59,23,4
19,331,48,19,0
19,487,48,0,1
19,235,53,3,1
19,840,45,21,0
19,423,53,11,0
19,717,52,25,0
19,566,67,10,0
19,315,50,19,4
19,828,43,21,0
19,366,46,27,2
19,777,45,29,0
19,691,40,7,1
19,503,45,14,2
19,16,54,23,2
19,837,50,21,1
19,746,47,6,0
19,156,49,24,2
19,316,40,19,0
19,820,46,21,1
19,451,43,30,0
